83	83	186	147	186	62	147
38	38	37	37	173	173	12
89	185	136	136	185	89	188
164	50	178	164	178	88	88
40	168	52	163	110	32	41
130	48	135	28	130	135	28
161	112	158	161	24	158	112
21	66	122	98	102	157	26
119	119	130	23	23	157	130
28	41	161	110	134	60	114
173	59	61	171	173	171	59
194	150	83	13	174	15	90
76	75	123	132	75	76	132
94	42	199	58	79	181	196
55	55	151	152	118	151	118
155	185	54	73	194	32	159
193	107	49	165	107	165	49
12	183	138	132	138	132	12
105	30	53	14	105	30	14
164	198	106	106	68	198	68
61	173	173	61	166	189	189
154	64	74	32	74	154	32
52	52	171	72	28	72	171
178	133	178	141	129	141	129
83	136	120	99	72	12	157
152	83	83	90	90	185	152
193	199	156	27	51	34	172
171	178	142	142	178	171	88
19	19	65	193	129	65	193
46	60	124	143	129	193	16
63	136	135	135	157	63	157
54	44	45	137	43	199	71
72	43	138	85	199	74	100
110	91	133	63	98	43	162
197	114	190	165	56	101	37
160	41	91	160	91	96	41
88	38	86	70	117	172	13
197	180	29	129	33	95	168
110	137	43	104	149	27	65
104	104	55	161	66	55	161
200	133	43	57	38	188	173
166	110	150	135	182	171	167
91	151	38	10	27	109	34
197	17	15	43	118	85	76
93	93	165	10	165	10	25
200	54	84	71	84	54	71
114	143	178	114	200	200	178
82	101	82	169	180	180	169
32	40	40	170	170	198	198
188	64	188	43	188	188	64
161	13	108	34	182	22	78
127	63	162	19	79	168	95
190	44	24	124	135	25	192
144	144	183	141	141	11	11
114	66	152	152	41	114	41
112	139	38	116	112	57	111
118	130	130	165	118	130	130
64	122	167	82	167	82	64
157	74	74	78	184	184	78
170	191	155	33	127	61	23
23	102	132	44	132	44	102
83	169	58	52	56	132	172
41	51	85	88	103	94	150
18	10	95	33	146	179	122
49	197	59	155	155	197	59
73	41	90	162	73	90	41
87	30	30	30	87	180	162
98	70	102	98	76	102	70
177	123	38	80	106	142	175
161	13	87	72	116	68	14
115	115	200	41	41	200	142
161	19	39	126	19	126	39
135	77	85	80	86	85	85
100	199	100	26	98	98	26
109	109	164	70	133	133	164
98	162	174	82	34	55	90
12	74	18	117	127	84	93
113	54	61	195	66	124	179
149	140	72	87	12	141	111
87	67	24	113	25	189	18
190	55	63	55	190	120	120
195	147	140	195	147	108	140
135	55	127	60	173	97	125
192	115	63	159	115	63	192
13	63	13	139	139	63	29
117	117	34	96	153	96	34
15	104	21	15	82	104	82
100	71	100	15	46	46	71
188	85	163	79	85	188	79
16	110	58	53	188	120	84
12	33	12	21	33	21	189
186	111	120	149	111	111	132
17	180	70	46	95	64	148
109	106	85	109	97	85	106
124	144	147	124	147	120	144
125	115	115	178	125	71	71
30	61	30	82	82	170	170
158	66	130	49	94	25	144
21	90	90	170	160	109	78
161	172	70	141	30	158	194
95	125	186	57	166	200	14
158	42	190	42	158	190	102
136	30	169	63	66	56	195
152	171	24	171	152	21	24
157	157	61	169	91	91	61
148	94	166	63	78	94	180
184	54	54	71	184	101	71
85	52	66	175	178	177	102
192	69	123	48	50	184	15
145	147	147	193	72	145	193
125	19	150	136	96	154	143
126	178	18	90	82	199	60
148	174	29	29	18	174	148
93	34	93	168	168	34	89
161	64	81	73	183	108	91
173	99	90	125	15	184	178
64	152	176	174	102	60	134
178	136	94	178	94	181	181
101	35	24	200	93	164	107
161	56	41	56	81	161	41
166	70	45	113	38	112	137
124	193	29	124	124	44	178
194	77	56	17	111	71	191
34	130	130	43	43	54	34
137	137	85	100	180	85	180
182	27	152	66	152	182	27
29	125	29	111	91	111	125
154	83	41	154	161	161	41
183	160	185	44	134	85	122
33	30	184	101	104	61	198
82	79	135	99	88	115	96
21	13	44	199	72	133	131
107	103	20	35	137	119	166
111	65	184	184	177	177	65
66	20	188	188	66	142	20
13	76	164	175	164	76	13
61	45	183	185	172	197	97
115	189	82	82	115	170	170
56	23	112	56	54	54	112
158	64	66	96	106	95	20
64	173	65	151	171	98	74
185	176	174	176	128	185	174
57	104	189	57	102	189	102
167	167	118	118	58	22	22
103	132	132	106	113	106	113
10	53	128	10	128	53	53
144	25	89	197	144	25	197
61	103	112	120	61	120	103
32	108	32	97	192	192	108
74	166	74	77	77	166	138
98	185	185	129	71	71	98
13	172	154	197	53	20	158
191	93	93	112	136	136	191
79	135	86	112	124	124	124
178	195	73	13	119	27	22
24	106	153	24	138	138	153
109	153	192	83	165	172	90
81	67	170	161	10	118	13
134	184	145	145	185	184	134
64	98	21	147	54	15	34
181	169	153	112	103	25	18
35	60	170	157	170	35	157
114	22	49	49	100	100	114
193	135	165	165	137	193	137
185	160	180	172	185	172	180
14	88	52	52	20	20	14
60	148	19	60	19	104	148
152	120	152	120	23	23	182
183	177	168	94	183	168	177
147	51	151	157	62	104	68
147	83	147	48	132	48	83
34	136	24	59	18	25	45
187	85	62	121	62	187	121
27	84	84	44	44	74	74
90	120	175	105	82	136	133
18	138	134	163	163	138	134
52	101	33	39	138	69	59
53	175	152	188	173	54	25
59	162	59	160	155	162	160
77	139	65	65	128	77	128
120	21	39	118	21	115	194
18	195	18	114	195	144	144
134	59	59	193	177	134	193
182	170	127	170	182	91	127
187	156	113	163	100	87	38
110	136	136	139	139	110	42
77	178	166	178	166	126	126
106	73	32	73	176	176	32
171	168	134	168	46	134	46
196	72	181	32	77	91	160
183	197	149	33	104	112	22
146	79	79	146	168	146	146
80	185	153	80	107	107	185
116	141	89	163	141	163	89
171	86	146	60	15	27	119
10	42	10	116	42	33	116
106	102	111	53	106	53	111
61	56	61	36	56	36	70
158	199	199	160	15	15	158
148	105	19	105	81	148	81
103	120	149	103	132	103	186
106	194	65	17	133	55	179
14	42	42	14	21	21	71
150	101	157	73	67	88	132
195	196	12	184	176	197	146
125	21	70	117	120	44	114
139	139	18	133	133	186	18
142	99	19	15	15	142	19
118	144	126	109	101	34	64
75	194	93	93	84	84	75
150	35	142	147	56	64	113
166	143	166	64	143	81	64
194	194	13	181	70	181	13
180	16	174	174	191	16	191
24	36	36	73	73	179	24
194	194	76	54	147	54	147
12	35	35	195	12	56	56
83	114	83	114	116	137	137
195	176	176	19	144	19	195
126	191	126	95	126	191	126
13	65	49	123	172	115	63
193	113	194	157	193	157	113
49	40	49	169	169	28	28
111	92	33	59	106	78	182
63	10	93	192	125	101	58
43	126	43	41	41	126	175
185	13	132	43	167	85	84
141	15	89	98	132	41	10
26	26	52	52	114	114	128
61	65	61	87	97	87	65
154	153	153	152	124	124	154
182	108	167	34	66	59	105
70	102	169	70	124	102	169
115	31	107	115	14	31	14
184	195	82	115	115	195	184
75	40	85	85	75	162	40
151	157	200	151	157	144	144
41	130	41	149	41	41	130
110	14	72	108	20	181	70
12	164	10	128	144	126	45
155	85	200	177	44	170	122
169	111	158	158	169	110	111
185	124	124	78	139	185	78
146	64	38	36	200	172	184
82	130	139	146	146	82	139
27	195	61	135	137	120	28
179	53	53	68	68	145	145
91	162	184	86	121	176	120
48	53	79	79	128	79	184
140	169	13	32	58	113	70
29	113	52	40	138	138	138
166	149	149	105	166	198	198
183	146	186	41	183	64	129
62	32	62	34	32	34	110
155	50	50	155	81	194	81
41	20	41	159	159	75	75
116	99	51	80	56	69	170
150	144	150	175	175	39	144
176	44	78	124	172	193	135
137	17	137	17	113	113	148
54	16	183	150	186	105	183
88	65	16	65	178	178	16
46	46	20	24	24	95	20
157	53	45	195	157	45	195
155	149	155	120	132	155	186
132	54	95	191	23	172	57
193	193	29	156	29	31	31
133	133	135	197	135	197	142
196	61	196	196	61	196	44
194	37	194	37	42	186	42
82	59	138	145	59	145	138
77	101	176	196	176	77	196
113	139	194	132	172	73	71
22	78	90	109	109	90	78
180	191	191	65	195	65	180
172	174	157	168	157	172	174
23	54	142	174	175	92	54
149	172	106	130	95	13	133
30	28	55	30	78	28	55
124	80	135	77	124	124	86
43	188	17	104	104	17	188
200	80	200	80	177	49	177
82	139	155	82	92	160	82
174	184	74	79	161	23	52
99	105	50	99	168	168	50
66	48	66	27	44	27	44
190	190	60	60	164	29	164
152	165	55	117	165	117	55
196	196	93	93	136	93	136
168	28	28	185	185	168	77
51	190	57	101	57	51	190
132	174	177	133	158	112	132
162	78	78	120	162	54	120
53	94	17	17	94	97	97
196	68	63	48	40	67	90
160	104	179	13	50	95	47
89	104	158	156	126	93	89
155	102	150	131	147	39	132
33	191	191	78	61	33	61
109	194	194	25	30	30	25
127	44	87	127	145	87	44
84	48	68	32	13	147	125
100	180	113	81	50	120	130
70	107	114	126	114	70	126
24	134	168	130	20	130	137
119	136	112	130	130	136	119
169	156	156	124	169	108	124
78	128	78	86	128	86	27
168	168	50	46	50	129	46
54	24	54	128	135	24	135
83	78	112	154	190	148	49
83	77	64	178	10	167	200
44	41	154	36	17	120	60
22	106	108	192	140	118	18
43	24	68	136	142	27	109
122	122	76	76	26	130	26
35	117	138	135	136	58	101
93	79	79	93	57	86	86
178	157	22	170	170	170	97
197	99	23	135	138	96	164
88	23	149	62	154	161	135
70	140	150	65	70	70	35
100	73	56	116	193	41	93
64	164	15	64	15	164	15
154	101	106	106	154	21	101
175	53	107	107	53	100	175
172	183	64	13	122	19	106
142	142	190	189	136	189	136
158	133	173	103	69	45	109
92	87	87	92	179	104	179
111	163	26	37	37	163	111
81	73	163	134	30	135	180
184	178	194	13	184	13	178
111	24	111	52	56	24	52
12	70	77	70	77	19	19
167	167	77	28	159	28	77
40	112	62	109	177	165	172
35	10	70	101	165	16	60
188	133	108	166	83	89	13
171	86	170	55	86	36	86
189	112	48	176	23	162	113
190	175	175	114	190	40	40
127	127	117	199	115	117	199
191	57	156	156	191	78	78
137	165	189	73	141	196	35
127	30	181	69	30	69	127
153	26	55	26	175	153	55
143	143	116	33	116	33	137
191	94	189	199	189	191	94
33	175	41	175	198	41	198
130	69	134	130	69	140	134
56	106	111	78	111	56	78
176	64	103	75	64	176	75
161	178	142	75	50	108	153
141	154	124	136	33	162	123
35	177	149	171	166	143	52
147	14	170	51	119	47	150
160	186	12	156	24	182	91
87	197	174	143	143	197	87
190	184	128	135	135	190	128
143	150	151	143	150	199	151
87	148	148	180	162	148	87
170	157	147	164	46	164	200
94	166	59	166	13	13	94
30	128	17	155	176	135	84
109	82	161	96	11	56	138
114	185	185	126	114	43	126
162	115	103	115	103	95	162
85	93	93	85	102	196	196
17	38	183	175	30	28	169
141	148	119	181	17	128	73
23	47	81	16	88	47	47
83	17	83	17	28	28	31
84	190	45	154	136	45	43
100	52	77	60	51	125	68
134	122	126	155	31	82	51
40	146	180	136	30	161	107
115	11	11	188	11	115	11
197	184	113	194	47	163	125
154	178	154	154	154	107	178
111	124	190	79	32	28	27
140	21	20	109	63	106	125
157	157	37	153	153	37	175
70	197	170	51	163	197	73
83	81	176	174	122	24	113
35	83	167	83	25	167	25
36	138	64	123	36	138	123
83	157	83	14	157	14	139
128	137	92	110	92	137	128
93	27	53	49	46	168	188
24	104	104	188	104	104	188
193	62	193	193	62	86	193
138	75	113	180	194	53	85
56	167	36	80	56	167	36
18	120	11	18	147	147	120
37	54	175	148	142	175	184
116	116	119	157	11	142	130
109	161	109	114	82	114	161
132	112	156	185	58	26	184
192	68	68	192	138	138	128
120	174	110	98	146	93	118
114	35	183	179	183	35	179
138	170	55	36	171	138	138
151	191	191	74	151	66	74
130	52	26	130	52	79	26
116	150	124	102	81	174	169
114	127	194	97	62	61	63
80	165	145	15	75	59	95
43	121	148	148	121	158	158
142	43	105	173	173	43	105
63	189	74	74	63	191	191
95	119	185	119	185	95	77
124	179	87	62	35	69	134
78	183	36	137	181	161	85
34	165	80	107	80	165	107
148	171	136	136	171	136	148
130	162	137	82	162	130	137
183	183	191	87	186	73	159
158	92	92	97	10	97	158
178	151	101	178	101	22	22
76	124	163	163	87	87	76
135	65	103	179	165	87	110
26	26	96	145	96	145	162
148	148	26	82	127	146	65
62	108	55	20	20	62	55
119	162	68	68	80	80	162
151	140	140	150	198	198	151
140	140	178	38	27	38	178
88	168	129	129	54	168	88
165	78	83	83	78	28	165
150	150	26	14	26	14	37
91	21	38	86	171	21	21
58	107	65	64	124	107	11
100	193	16	42	85	80	159
61	83	83	190	190	179	179
167	197	147	195	13	31	170
130	156	156	55	130	65	65
197	40	106	108	188	52	193
86	73	104	90	20	90	90
64	64	102	33	102	18	18
130	130	178	97	130	22	157
106	54	145	136	148	57	122
92	46	94	189	108	58	113
40	28	75	135	74	182	166
38	33	111	40	48	48	120
57	60	183	183	60	105	105
147	83	195	147	195	103	103
53	53	129	63	63	37	37
140	80	31	158	159	93	198
32	149	149	165	32	56	56
59	174	174	124	59	124	179
53	160	151	160	48	53	48
86	193	101	54	18	159	162
174	86	100	12	196	145	58
90	179	170	90	190	179	170
91	200	88	88	20	88	122
137	110	67	137	110	67	130
81	81	99	18	163	18	163
177	184	121	157	17	22	34
144	55	144	111	182	182	111
161	161	154	23	134	23	134
27	24	27	164	141	24	164
96	134	166	150	19	157	97
157	86	38	23	122	165	65
136	27	65	48	55	70	97
126	62	107	11	62	107	11
159	28	159	137	137	28	160
110	109	89	109	34	110	34
88	41	158	88	104	11	145
151	92	90	90	92	151	55
49	61	45	25	73	61	122
55	171	185	36	170	185	185
61	11	85	149	61	149	85
159	22	102	22	164	159	164
116	116	37	131	116	181	29
134	70	135	44	77	89	148
176	21	188	183	188	21	176
14	130	111	161	70	188	81
198	73	198	110	73	200	110
105	53	74	74	61	105	61
28	181	28	40	40	176	181
191	64	77	77	191	143	143
57	38	164	53	143	15	109
167	38	107	45	87	94	78
31	13	132	141	120	183	137
194	194	84	152	152	84	139
33	17	58	121	49	165	101
77	165	95	43	32	177	26
178	149	48	118	118	178	149
89	89	148	148	61	64	64
76	35	62	83	143	117	146
119	75	75	119	11	11	101
127	166	127	144	169	144	169
51	55	59	200	95	117	76
128	45	45	171	72	171	128
137	137	21	140	140	60	60
117	175	113	157	129	164	169
177	135	61	189	81	100	117
122	75	67	63	15	176	199
37	106	37	86	86	92	106
74	102	191	191	77	74	77
29	160	95	92	121	112	90
47	94	179	38	143	135	122
12	65	12	65	45	17	45
58	153	48	37	165	67	155
22	76	68	22	130	130	68
64	82	129	64	129	76	76
152	174	20	48	31	184	126
27	48	52	153	48	27	52
49	55	55	73	73	92	92
161	66	89	57	162	142	156
192	149	157	157	192	30	30
93	82	34	138	26	13	81
114	150	38	16	114	38	150
109	105	106	176	75	106	104
183	107	105	107	156	105	156
51	21	61	152	69	40	56
111	54	77	111	41	41	77
64	38	75	155	35	133	99
139	139	168	132	153	132	153
176	80	141	59	66	132	127
49	49	182	31	31	182	83
107	76	198	76	198	184	184
85	122	122	165	69	31	96
89	117	50	89	89	182	29
64	167	64	160	78	78	167
89	97	200	58	198	171	91
106	194	106	147	155	194	147
63	125	190	98	165	39	76
171	183	100	158	114	187	189
36	171	170	55	155	155	155
28	58	58	99	105	137	190
40	97	157	150	157	150	97
29	15	108	103	29	108	103
130	39	108	17	161	175	157
189	18	72	72	59	189	59
43	51	109	43	185	185	109
162	59	187	83	25	156	140
45	41	158	41	145	145	45
70	102	26	26	83	102	83
81	137	81	137	119	142	142
120	120	90	155	22	155	90
54	135	86	154	44	71	103
79	154	69	14	36	20	154
55	11	98	176	138	161	166
194	90	168	194	30	168	30
43	153	43	153	128	83	128
69	17	69	32	32	64	64
78	78	74	11	177	74	177
185	156	95	64	34	28	28
188	103	188	198	103	198	186
104	76	122	165	115	156	150
39	16	72	126	16	72	126
156	176	55	143	176	156	143
186	183	49	173	83	184	105
67	10	98	191	86	185	167
80	162	124	80	162	124	167
55	28	28	76	55	40	40
165	168	103	139	139	165	168
87	162	180	67	67	87	67
21	121	139	166	162	128	138
30	129	120	76	45	180	38
47	77	72	72	136	47	77
30	169	133	58	160	169	45
78	78	197	197	85	107	85
117	142	41	25	52	84	130
163	137	29	172	29	137	172
163	126	163	82	126	82	17
184	104	104	44	120	85	179
35	95	35	67	168	14	139
133	83	178	171	28	21	166
187	48	194	117	117	48	194
113	11	51	175	16	13	153
114	104	114	165	56	165	104
136	136	123	13	31	89	189
139	139	28	107	107	28	143
64	64	123	123	194	194	91
72	77	153	181	176	160	166
89	71	33	106	125	32	157
57	162	103	105	105	103	162
179	184	184	70	93	179	93
189	43	13	171	80	112	175
193	197	148	172	193	197	148
191	77	138	138	77	35	191
76	172	141	76	43	43	141
177	46	177	126	155	46	126
54	174	73	174	147	147	54
174	17	17	39	174	170	170
63	29	63	48	166	166	29
148	182	194	23	129	196	144
150	58	161	100	36	32	75
108	29	182	117	50	108	108
156	113	170	92	15	194	150
65	81	115	54	88	42	58
54	127	105	113	171	93	35
33	82	41	133	33	41	82
103	104	81	103	106	66	118
131	200	131	75	181	200	181
90	92	90	155	139	90	160
109	52	182	105	105	109	182
51	142	69	37	59	106	101
61	192	61	108	108	155	155
116	96	101	175	19	126	194
144	98	49	49	174	144	174
199	39	15	36	36	199	15
123	81	123	107	81	198	198
14	109	110	108	34	56	168
192	162	138	190	162	138	190
130	135	98	135	130	98	16
169	176	169	85	176	85	165
152	194	44	116	18	23	51
165	100	147	147	84	165	84
172	71	79	139	63	71	24
182	134	134	182	84	199	199
135	91	91	49	49	44	135
194	177	183	183	177	194	191
74	94	94	74	172	172	73
140	69	25	72	69	72	25
191	191	43	53	137	137	43
30	12	95	174	30	174	95
21	159	166	21	166	89	159
184	49	184	180	75	49	75
125	37	15	97	14	46	52
65	65	92	78	72	92	72
65	89	170	135	195	195	170
178	153	176	152	103	168	28
145	121	171	111	145	171	121
45	143	122	188	16	122	91
122	77	84	84	117	122	77
41	173	43	173	156	41	43
200	194	97	32	72	86	95
137	65	137	65	39	39	18
192	37	43	191	192	191	37
41	20	129	53	155	79	116
13	68	169	69	17	178	96
168	48	86	188	83	170	149
51	176	168	52	15	49	116
82	85	86	35	85	35	86
109	138	189	167	83	119	60
45	22	174	135	83	73	29
191	10	182	163	86	199	44
136	163	197	90	148	51	157
13	81	81	18	13	18	174
135	160	110	177	18	166	117
138	112	112	151	177	151	177
165	195	195	165	192	147	147
12	19	91	12	80	80	19
121	192	115	88	20	95	11
186	82	15	172	106	177	44
124	83	195	63	142	124	164
84	164	21	113	101	34	86
11	85	172	186	25	193	166
141	90	173	87	90	87	141
74	90	194	36	96	194	152
128	128	145	186	134	186	145
180	95	70	70	70	64	70
146	177	20	174	66	109	131
197	154	189	92	49	79	76
111	75	75	81	111	18	18
162	199	162	199	193	159	193
25	25	38	38	184	184	53
135	113	21	146	142	150	91
64	19	19	19	180	95	70
23	77	55	178	178	55	77
115	21	96	130	170	22	96
122	122	96	166	129	129	166
36	137	191	59	192	126	157
38	96	181	181	38	96	180
97	53	97	110	180	180	53
75	24	164	39	186	53	185
98	53	169	24	100	49	50
165	97	188	188	97	200	165
167	167	44	120	25	44	120
32	154	32	50	171	171	154
166	49	95	37	121	135	143
40	128	150	166	150	128	166
102	189	167	183	116	147	24
75	73	62	17	113	155	123
147	117	133	139	70	109	170
185	50	190	31	10	160	79
141	52	128	187	198	190	89
151	93	90	45	155	22	25
36	46	48	33	33	46	36
160	133	160	142	142	142	133
69	129	23	69	52	52	129
84	140	112	84	112	79	140
35	27	73	151	175	25	169
176	30	113	111	185	106	191
71	62	62	187	187	24	71
112	95	97	135	136	116	35
80	76	199	69	76	199	69
119	115	151	195	90	45	79
197	185	94	182	185	197	94
135	26	145	111	172	137	52
101	105	107	177	152	38	51
73	16	66	192	176	184	119
37	68	127	130	173	156	183
196	156	119	150	62	58	128
19	41	87	140	24	136	97
57	192	155	155	150	150	57
129	20	20	198	198	129	40
97	183	177	64	177	64	183
62	138	115	62	115	126	126
148	145	154	177	56	41	51
133	102	88	102	88	13	133
193	143	114	167	147	176	97
129	114	134	141	126	112	174
163	83	185	87	163	185	83
132	73	89	169	90	131	183
134	65	149	65	149	134	81
157	170	180	18	32	131	84
176	137	141	176	137	141	113
173	53	33	189	176	88	168
33	34	45	33	34	45	106
89	34	143	180	143	34	89
101	124	131	104	14	157	189
134	107	134	107	89	92	89
178	70	178	180	64	178	95
169	169	29	32	54	32	54
148	113	43	145	148	113	145
97	77	135	77	135	182	182
11	88	49	19	19	88	11
198	88	47	23	198	23	47
188	188	93	172	24	93	24
154	101	21	194	117	138	186
117	26	117	110	26	133	110
51	102	190	40	65	117	88
119	199	38	63	181	61	105
29	131	181	52	52	37	52
90	172	25	144	195	14	52
108	102	181	97	97	181	102
50	50	79	16	148	16	79
20	107	86	107	73	104	107
35	125	125	36	188	35	188
64	34	199	156	34	64	199
34	103	78	182	162	102	164
142	14	142	66	44	14	66
99	25	153	193	125	78	126
88	197	162	197	162	49	49
124	154	126	126	40	124	154
104	40	199	190	91	135	195
137	195	35	58	38	186	31
18	55	158	137	51	65	159
171	128	175	145	104	67	21
184	104	184	117	104	153	117
47	145	124	99	127	192	139
65	140	65	106	106	140	135
41	83	41	107	188	107	188
85	85	182	37	182	37	14
123	41	139	181	94	108	16
39	177	39	28	177	28	89
85	85	59	155	155	30	30
22	117	171	117	170	22	170
130	71	68	136	49	200	20
70	40	86	13	175	147	86
33	33	47	23	47	142	142
187	191	100	82	129	63	55
99	33	33	66	66	21	99
19	84	198	198	84	19	98
78	78	107	78	78	122	107
85	186	186	96	85	96	62
10	71	77	124	180	167	64
153	111	46	157	46	153	157
125	97	109	109	97	125	117
20	29	188	62	139	108	180
184	22	56	22	137	184	137
47	199	149	97	56	133	51
184	24	184	125	24	187	125
132	132	25	25	37	37	164
171	197	72	152	177	136	188
10	80	147	144	102	94	96
163	60	156	50	35	176	116
37	183	156	200	127	200	200
65	44	111	10	72	67	75
78	120	15	190	128	41	43
13	13	78	78	31	51	31
34	97	72	82	155	50	26
197	192	114	55	165	195	184
12	169	38	182	82	154	199
20	49	108	50	140	154	171
137	143	27	115	15	116	69
50	155	50	126	20	155	126
132	158	131	158	131	68	68
112	126	117	126	117	112	196
178	178	59	21	127	127	21
150	97	102	150	66	97	66
54	141	71	138	132	92	37
53	132	117	123	102	28	73
130	155	31	138	36	183	174
197	87	60	13	100	55	78
103	134	97	119	134	103	97
160	155	34	178	74	54	104
49	49	34	185	150	34	185
73	78	120	178	174	67	64
132	145	31	31	145	118	118
157	168	70	168	70	87	87
69	114	101	69	114	101	176
131	107	90	196	114	173	103
187	173	10	184	114	179	190
142	153	89	108	150	80	173
122	160	122	68	160	81	81
161	161	163	137	137	163	188
15	199	48	26	199	26	48
50	189	159	48	159	48	50
176	137	60	137	176	60	199
65	136	130	81	192	44	56
125	125	95	150	95	17	17
81	153	81	165	153	13	13
54	54	51	155	85	155	85
126	143	132	132	132	126	143
59	200	129	181	32	157	16
189	37	29	189	131	189	181
150	122	123	20	99	85	35
185	11	142	117	142	117	11
38	64	25	156	177	147	99
192	18	18	58	41	41	58
37	44	176	176	44	37	86
70	195	189	179	53	150	177
157	94	46	46	168	157	94
32	42	126	126	32	17	42
71	71	77	89	175	89	175
32	126	32	14	14	189	126
141	11	70	141	70	181	11
101	94	188	55	155	135	154
19	43	29	162	77	47	144
126	51	51	52	93	93	126
159	17	196	196	189	17	189
51	168	144	193	132	168	51
194	194	160	155	139	194	92
182	52	50	117	29	52	52
48	48	87	87	142	142	94
128	120	120	183	163	183	163
67	45	167	190	193	127	77
185	195	72	49	49	185	72
41	195	86	196	139	50	197
46	65	81	124	147	79	83
117	117	183	117	127	156	37
97	53	85	193	150	197	174
17	151	59	131	102	27	78
98	103	196	143	196	70	189
128	196	186	107	196	107	128
54	69	54	57	57	19	19
92	156	92	149	92	92	156
136	142	69	63	174	58	142
30	72	79	171	188	191	79
19	47	176	138	39	53	27
104	61	50	111	71	15	194
105	60	169	16	83	41	133
21	15	87	171	104	47	167
92	155	182	121	131	119	80
26	185	110	176	55	89	154
163	63	36	36	163	63	164
139	184	184	137	114	114	139
146	160	42	160	143	143	146
106	47	101	106	16	47	16
176	184	185	59	74	131	33
74	186	74	144	144	129	129
50	120	103	169	43	200	157
157	142	128	50	142	157	128
48	180	180	48	183	183	56
65	66	103	193	103	66	193
162	98	58	55	176	173	111
43	43	133	116	116	87	87
121	153	72	112	62	45	30
189	200	118	48	44	183	176
108	108	21	151	21	151	161
36	177	49	49	111	36	111
163	105	196	163	172	172	196
169	85	96	169	85	157	96
33	174	102	174	64	64	102
200	110	90	200	90	110	110
45	177	21	98	46	50	96
91	97	117	178	97	91	117
178	30	178	106	124	124	106
89	42	42	93	89	147	147
34	195	178	101	73	84	105
39	39	129	195	65	195	65
39	77	45	41	117	22	103
73	42	46	141	120	102	46
162	129	129	132	81	81	132
76	93	93	73	195	73	76
174	178	102	146	54	18	156
109	44	149	157	17	27	161
79	178	183	79	32	32	183
189	55	70	70	55	104	189
83	111	186	111	88	83	186
109	18	49	128	111	50	47
24	24	76	69	76	69	114
161	154	177	154	47	47	177
61	167	160	135	92	20	110
108	186	109	109	107	107	186
100	74	64	100	74	64	139
28	131	195	100	20	140	84
63	66	144	126	27	118	195
51	103	112	103	51	96	96
147	100	175	28	192	137	153
170	178	53	178	53	20	20
23	112	92	97	112	92	97
96	151	151	161	70	176	92
161	153	12	167	195	46	161
134	31	72	134	72	31	105
198	198	46	46	38	98	38
184	117	16	85	188	41	63
149	131	62	184	131	149	184
53	53	19	19	120	107	120
54	54	54	21	57	62	17
37	143	120	49	70	197	196
105	182	43	127	46	127	127
161	102	49	149	143	149	117
12	184	174	169	144	199	187
30	96	92	96	92	121	30
61	101	74	101	61	46	46
24	103	68	104	127	30	104
32	51	83	28	26	117	119
156	65	130	156	144	130	144
43	163	43	18	159	159	18
151	151	191	191	125	144	144
88	137	137	176	127	176	127
155	165	47	103	155	165	103
22	185	94	94	185	22	195
132	184	104	35	68	50	17
11	36	160	36	160	10	10
48	98	124	99	85	162	175
39	156	77	166	68	14	129
150	36	10	69	76	86	126
14	31	93	140	31	140	14
122	153	13	117	79	120	167
64	189	64	58	189	58	164
48	48	110	122	131	131	122
166	184	96	122	104	181	130
19	144	200	79	200	79	19
26	26	103	108	108	56	103
163	168	140	168	131	140	163
187	24	195	130	83	19	158
31	50	154	78	83	183	143
151	182	188	159	91	190	43
102	129	77	77	174	102	174
185	76	129	48	108	45	44
156	156	21	21	23	56	56
43	152	56	187	133	43	36
122	106	122	155	87	155	106
183	37	50	72	50	183	72
18	45	45	18	36	92	36
29	83	26	33	89	92	182
27	62	142	123	155	158	149
31	13	31	42	42	188	13
163	148	52	119	119	163	148
192	73	87	43	192	87	73
22	25	157	147	72	11	63
179	42	170	179	161	161	170
133	36	183	11	143	16	35
198	85	190	75	172	145	46
39	128	160	128	17	160	17
101	88	71	45	155	134	85
76	76	37	148	98	37	148
125	68	189	60	47	19	79
163	116	29	29	64	116	64
169	14	14	142	142	169	197
61	61	12	127	125	127	125
84	34	197	192	193	103	156
88	170	36	171	88	88	55
180	184	176	15	33	154	89
200	17	195	91	38	25	95
159	51	58	102	85	40	199
85	191	26	16	150	50	115
169	145	114	145	114	169	68
154	16	92	101	36	135	95
15	145	85	145	85	15	115
145	67	56	56	115	145	115
171	61	64	94	83	41	162
193	91	103	84	193	125	161
133	129	112	83	43	147	184
193	195	57	158	195	158	193
192	152	152	58	89	192	58
175	110	31	170	71	130	114
101	32	41	32	41	101	34
121	12	82	159	196	144	14
58	124	124	167	59	47	133
95	121	95	175	121	175	195
150	42	78	150	42	70	78
169	145	168	183	168	183	169
28	192	82	192	82	165	28
157	17	169	166	175	53	39
196	195	78	145	78	195	196
55	170	171	34	34	36	34
174	181	142	105	162	86	134
148	148	134	140	140	69	134
168	128	126	172	37	115	191
18	98	117	168	161	127	35
16	111	111	129	84	16	129
48	48	15	87	90	85	77
78	153	109	31	162	24	109
89	128	89	45	157	157	45
147	16	81	147	23	88	147
165	162	126	42	42	165	162
126	95	95	56	167	126	167
147	159	105	37	147	157	185
74	15	80	19	51	151	198
36	162	95	84	56	158	74
41	111	65	41	65	47	111
